Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Price,Pred_Price
Volkswagen,Tiguan,2012,3.3,Hybrid,Automatic,236234,2,4,8775,8617.6
Kia,Optima,2007,3.5,Diesel,Automatic,57469,4,5,10050,10184.7
Kia,Rio,2020,3.1,Diesel,Semi-Automatic,175803,5,4,9683,9844.6
Hyundai,Sonata,2008,4.7,Petrol,Manual,115077,3,2,8898,9088.7
Chevrolet,Impala,2012,2.8,Diesel,Manual,226494,5,2,5970,6876.2
Mercedes,GLA,2001,2.8,Petrol,Automatic,66602,5,3,7367,6814.3
Honda,CR-V,2012,1.2,Petrol,Semi-Automatic,2523,5,2,8849,8304.3
Kia,Rio,2006,2.9,Electric,Manual,44270,2,2,9914,10217.2
BMW,5 Series,2011,3.6,Diesel,Automatic,155564,2,1,9388,9537.2
Chevrolet,Equinox,2011,3.3,Petrol,Manual,47252,4,2,9754,9925.1
Toyota,Corolla,2021,3.9,Diesel,Automatic,46069,4,2,14878,14972.5
Audi,Q5,2023,3.4,Electric,Manual,71686,4,3,14966,15236.8
Kia,Rio,2019,4.6,Hybrid,Manual,298171,4,2,9436,10043.0
BMW,3 Series,2012,2.3,Diesel,Manual,274300,2,1,4514,5423.5
Honda,CR-V,2009,1.5,Electric,Manual,116199,4,2,7976,8298.0
Kia,Optima,2022,1.6,Hybrid,Semi-Automatic,43615,3,2,12427,12248.9
Mercedes,C-Class,2006,2.0,Electric,Automatic,44802,5,2,10503,10058.9
BMW,5 Series,2004,1.0,Hybrid,Manual,221278,5,2,2874,3529.8
BMW,5 Series,2009,1.1,Petrol,Semi-Automatic,235315,4,5,3193,2698.4
Kia,Optima,2016,4.8,Diesel,Semi-Automatic,76022,5,3,12179,12292.8
Toyota,RAV4,2006,2.7,Petrol,Manual,16240,4,1,8275,8478.1
Chevrolet,Impala,2007,4.4,Diesel,Automatic,217729,4,5,7745,7897.9
Hyundai,Elantra,2005,1.8,Hybrid,Automatic,263796,3,5,4624,4515.4
Ford,Fiesta,2017,3.4,Hybrid,Semi-Automatic,117752,5,1,11244,11069.8
Honda,Accord,2002,4.9,Hybrid,Semi-Automatic,43827,3,5,9723,9570.9
Chevrolet,Impala,2011,2.8,Hybrid,Automatic,30456,2,2,12090,11913.2
Audi,A3,2016,2.2,Petrol,Manual,66533,2,2,9769,9953.1
BMW,3 Series,2021,4.7,Hybrid,Automatic,23265,5,4,17134,16941.1
Honda,Civic,2012,1.5,Diesel,Automatic,236484,2,5,5970,6159.9
Ford,Focus,2014,3.2,Petrol,Manual,34512,3,4,10809,10996.8
Ford,Explorer,2002,2.2,Petrol,Semi-Automatic,142381,2,2,4052,3520.5
Volkswagen,Tiguan,2010,4.0,Electric,Manual,286604,5,2,7367,7669.6
Honda,Civic,2020,4.8,Hybrid,Manual,108790,5,5,13724,14317.2
Ford,Fiesta,2007,3.5,Diesel,Automatic,196570,3,3,7268,7412.8
Kia,Optima,2001,2.4,Electric,Automatic,37724,5,1,9545,9089.2
Audi,A3,2003,3.4,Petrol,Manual,212257,5,3,4154,4378.3
Honda,Civic,2002,2.7,Diesel,Automatic,287023,2,3,3159,3354.5
Kia,Rio,2022,2.5,Petrol,Automatic,36802,5,2,13963,13395.2
Kia,Sportage,2022,1.2,Electric,Manual,204252,3,5,9814,10133.0
Honda,Civic,2013,1.8,Electric,Semi-Automatic,83824,3,2,10123,9689.8
Kia,Rio,2000,1.4,Hybrid,Manual,275230,4,5,2000,1664.2
Audi,A3,2021,4.6,Electric,Semi-Automatic,12072,2,1,16758,16260.8
Audi,A4,2012,1.5,Petrol,Manual,273161,4,3,3736,3966.1
Chevrolet,Equinox,2006,3.1,Petrol,Automatic,189547,2,5,6709,6159.5
Hyundai,Sonata,2014,2.3,Diesel,Automatic,236942,2,3,7361,7529.6
Toyota,Corolla,2020,2.2,Electric,Automatic,170003,3,1,12399,11924.7
Chevrolet,Malibu,2021,2.7,Diesel,Semi-Automatic,72300,3,4,11654,11794.5
Volkswagen,Passat,2020,3.6,Hybrid,Semi-Automatic,107321,3,4,12553,12385.7
Toyota,Corolla,2021,4.7,Electric,Automatic,14924,5,3,18301,17792.9
Mercedes,E-Class,2006,1.3,Diesel,Manual,96152,3,4,5276,6192.3
Chevrolet,Equinox,2010,1.2,Electric,Semi-Automatic,176673,5,1,6766,6331.1
Toyota,Camry,2017,3.5,Petrol,Manual,89607,2,2,10907,11093.8
BMW,3 Series,2010,4.2,Petrol,Manual,21962,3,4,10860,11032.1
Honda,Civic,2015,1.5,Hybrid,Semi-Automatic,277787,4,2,5544,5437.5
Hyundai,Elantra,2005,2.6,Hybrid,Automatic,185366,3,4,6992,6863.3
Hyundai,Sonata,2021,3.6,Diesel,Semi-Automatic,246760,3,5,9064,9226.3
Mercedes,GLA,2010,4.5,Diesel,Automatic,141286,4,1,10274,10395.6
Ford,Focus,2016,4.3,Diesel,Automatic,247270,2,2,9754,9898.7
Kia,Optima,2022,3.3,Petrol,Automatic,11758,5,1,15264,14660.7
Ford,Explorer,2012,1.7,Electric,Semi-Automatic,149550,2,3,8409,7975.3
Mercedes,C-Class,2003,4.4,Hybrid,Manual,106352,2,5,8272,8872.3
Honda,Accord,2014,2.7,Electric,Manual,87328,5,1,11253,11550.1
Chevrolet,Malibu,2018,2.0,Electric,Automatic,102798,3,3,12944,12494.5
Volkswagen,Tiguan,2006,4.2,Diesel,Automatic,72222,2,2,10155,10268.9
Kia,Rio,2013,1.9,Diesel,Automatic,190145,2,2,7597,7762.1
Hyundai,Sonata,2018,4.6,Electric,Manual,15033,2,1,15799,16061.0
Volkswagen,Golf,2020,4.5,Electric,Automatic,257396,2,5,12952,12508.7
Mercedes,E-Class,2016,2.4,Diesel,Automatic,227774,3,2,8244,8394.7
Ford,Fiesta,2006,4.6,Petrol,Semi-Automatic,133079,4,1,7838,7265.7
Honda,CR-V,2012,4.8,Diesel,Manual,212662,2,5,8246,9149.5
Kia,Rio,2020,1.3,Hybrid,Semi-Automatic,232567,5,5,7748,7637.4
Audi,Q5,2003,4.0,Petrol,Automatic,288560,4,2,4728,4193.5
Chevrolet,Impala,2005,2.5,Diesel,Semi-Automatic,1907,4,3,8061,8203.3
BMW,X5,2016,2.6,Petrol,Manual,203082,3,3,7438,7655.4
Ford,Explorer,2002,3.2,Electric,Semi-Automatic,8437,5,1,9731,9281.7
Volkswagen,Golf,2004,3.0,Diesel,Manual,265576,3,1,2988,3923.1
Toyota,RAV4,2021,2.3,Electric,Manual,152081,5,3,11658,11974.2
Ford,Focus,2007,3.9,Diesel,Manual,59761,5,2,8904,9800.4
Honda,Accord,2002,1.7,Petrol,Automatic,261866,3,3,2662,2153.6
Toyota,Camry,2013,1.6,Petrol,Semi-Automatic,294269,5,3,3714,3214.2
Hyundai,Elantra,2023,4.8,Electric,Automatic,137191,3,5,16556,16078.6
Honda,Accord,2002,4.0,Petrol,Manual,86374,3,1,6972,7165.9
Ford,Explorer,2007,4.7,Petrol,Manual,113957,5,4,8620,8816.9
Toyota,Corolla,2023,2.9,Electric,Semi-Automatic,131448,3,2,13271,12788.0
Kia,Optima,2014,3.2,Hybrid,Semi-Automatic,61057,4,5,11278,11112.1
Audi,A4,2000,1.7,Electric,Semi-Automatic,117433,5,3,5451,5035.5
Chevrolet,Impala,2009,3.1,Diesel,Manual,137931,5,5,7141,8046.3
Volkswagen,Tiguan,2004,4.0,Electric,Manual,187692,2,3,7546,7838.8
Ford,Focus,2014,3.6,Electric,Semi-Automatic,197080,5,1,9958,9517.6
Ford,Fiesta,2003,2.2,Electric,Automatic,181478,3,2,7070,6630.1
BMW,5 Series,2010,1.4,Diesel,Manual,90048,3,2,6699,7617.3
Mercedes,E-Class,2013,1.7,Petrol,Automatic,92490,3,3,9350,8793.9
Honda,Accord,2011,1.1,Electric,Automatic,178300,5,2,8434,8012.0
Audi,Q5,2018,1.3,Hybrid,Automatic,299270,4,5,7314,7194.0
Toyota,RAV4,2005,4.2,Diesel,Manual,152296,4,3,6754,7671.6
BMW,3 Series,2016,2.8,Electric,Semi-Automatic,253986,4,4,8620,8186.4
Audi,A3,2017,1.2,Electric,Semi-Automatic,276224,4,5,6875,6466.6
Mercedes,GLA,2018,4.7,Petrol,Semi-Automatic,15328,4,3,13893,13293.2
Kia,Sportage,2000,2.9,Electric,Automatic,77600,2,2,8948,8502.9
BMW,5 Series,2007,3.6,Diesel,Automatic,250119,4,1,6297,6470.1
Volkswagen,Golf,2016,1.9,Diesel,Automatic,272693,4,4,6846,7032.3
Mercedes,GLA,2011,2.0,Petrol,Manual,135568,5,5,6688,6894.9
BMW,5 Series,2002,3.9,Diesel,Manual,28072,5,3,8038,8946.6
Ford,Fiesta,2000,3.5,Petrol,Manual,182277,5,1,3954,4157.1
Toyota,Corolla,2019,4.6,Electric,Manual,275523,2,1,10889,11159.3
Audi,Q5,2018,3.9,Electric,Automatic,256588,2,4,11768,11312.7
Chevrolet,Malibu,2012,1.3,Hybrid,Semi-Automatic,50330,4,2,8993,8854.7
Hyundai,Tucson,2018,4.2,Petrol,Semi-Automatic,256480,5,5,8570,8028.6
Chevrolet,Impala,2010,2.4,Hybrid,Automatic,86050,3,5,10279,10125.5
Audi,A3,2019,2.8,Petrol,Automatic,275450,3,5,8591,8052.7
BMW,X5,2008,2.4,Petrol,Manual,78065,4,5,7338,7561.0
Ford,Fiesta,2023,2.1,Diesel,Semi-Automatic,151769,3,3,10064,10195.8
Toyota,RAV4,2005,3.0,Petrol,Semi-Automatic,26071,5,4,8078,7545.8
Hyundai,Tucson,2008,2.9,Petrol,Automatic,67698,4,2,9546,8988.2
Chevrolet,Equinox,2009,3.8,Hybrid,Manual,285303,3,2,5893,6496.0
Mercedes,GLA,2003,3.0,Hybrid,Automatic,217899,3,3,6142,6002.5
Ford,Focus,2007,3.6,Hybrid,Manual,243957,2,1,5920,6535.3
Hyundai,Elantra,2013,3.6,Diesel,Manual,225488,4,2,7090,7993.0
Audi,Q5,2018,3.2,Hybrid,Automatic,246601,5,5,10267,10126.2
Kia,Rio,2014,4.3,Petrol,Semi-Automatic,46141,5,2,11677,11111.0
BMW,3 Series,2001,4.9,Hybrid,Automatic,205850,2,4,7683,7535.2
Mercedes,C-Class,2013,3.5,Diesel,Manual,188157,2,1,7736,8626.5
Hyundai,Elantra,2023,4.7,Petrol,Automatic,192826,3,3,13343,12763.5
Chevrolet,Equinox,2020,1.5,Diesel,Manual,285725,5,4,5885,6800.6
Kia,Rio,2005,4.1,Petrol,Semi-Automatic,7131,3,4,9557,9002.2
Volkswagen,Tiguan,2004,3.6,Hybrid,Semi-Automatic,29915,4,1,9301,9126.2
Kia,Rio,2020,3.8,Hybrid,Manual,137014,4,3,12159,12752.6
Toyota,Corolla,2011,3.8,Hybrid,Manual,122932,3,1,9741,10310.2
BMW,X5,2013,4.7,Petrol,Automatic,198120,5,1,10237,9686.7
BMW,3 Series,2022,3.2,Petrol,Semi-Automatic,98303,5,5,11933,11367.0
Chevrolet,Equinox,2005,2.6,Hybrid,Semi-Automatic,246894,5,1,4262,4130.0
Ford,Fiesta,2007,1.7,Electric,Manual,43287,4,2,9034,9328.4
Chevrolet,Impala,2004,4.7,Electric,Manual,172984,3,1,8540,8829.7
Volkswagen,Tiguan,2013,4.4,Hybrid,Semi-Automatic,88847,4,5,11623,11447.1
Mercedes,C-Class,2000,4.7,Petrol,Automatic,237644,2,3,5547,5004.5
Audi,A4,2022,3.6,Electric,Automatic,187515,2,5,14049,13587.3
Honda,Civic,2002,2.8,Electric,Semi-Automatic,200704,4,2,5485,5078.5
Ford,Focus,2006,1.3,Diesel,Manual,149961,3,3,4200,5130.8
Volkswagen,Passat,2011,3.2,Hybrid,Automatic,97392,4,2,11152,10991.5
Kia,Rio,2013,3.2,Electric,Semi-Automatic,275008,4,4,7699,7284.5
Chevrolet,Impala,2017,2.4,Hybrid,Automatic,175959,4,3,10580,10425.6
Volkswagen,Golf,2004,2.4,Electric,Semi-Automatic,155609,3,1,6587,6168.3
Mercedes,GLA,2023,3.2,Electric,Automatic,248673,4,5,12726,12269.6
Chevrolet,Impala,2003,2.0,Petrol,Manual,200336,2,1,2993,3204.1
Mercedes,C-Class,2017,3.7,Petrol,Automatic,139219,2,4,11615,11045.7
Chevrolet,Equinox,2023,1.4,Diesel,Automatic,39761,3,3,13104,13222.1
Kia,Sportage,2019,3.6,Petrol,Semi-Automatic,78107,5,1,11837,11262.9
Ford,Fiesta,2007,4.7,Hybrid,Semi-Automatic,103409,4,3,9831,9662.0
Toyota,Corolla,2004,1.8,Electric,Semi-Automatic,143927,2,3,6221,5778.8
Toyota,Camry,2021,3.1,Petrol,Semi-Automatic,216534,4,1,9169,8624.6
Ford,Focus,2002,4.6,Diesel,Manual,116970,5,5,6960,7874.5
Ford,Explorer,2004,2.3,Hybrid,Manual,289970,5,3,2800,3446.4
Chevrolet,Equinox,2020,1.9,Petrol,Automatic,157086,3,2,10358,9787.1
Audi,A4,2021,4.6,Petrol,Automatic,118860,3,2,14122,13532.4
Ford,Focus,2001,3.5,Hybrid,Manual,216165,2,4,4576,5206.3
Toyota,Corolla,2023,2.7,Diesel,Semi-Automatic,63462,5,2,12430,12542.0
BMW,3 Series,2020,3.1,Hybrid,Automatic,111568,3,3,13468,13294.5
Toyota,Camry,2008,4.3,Electric,Automatic,197059,5,3,10358,9928.9
Honda,Accord,2010,3.4,Petrol,Automatic,277467,2,3,6450,5914.4
Honda,CR-V,2003,1.5,Diesel,Manual,141067,2,4,3678,4610.8
Volkswagen,Tiguan,2022,4.2,Hybrid,Manual,6591,3,1,15768,16302.1
Toyota,Camry,2021,3.2,Hybrid,Manual,65769,2,1,13284,13864.1
Kia,Optima,2019,4.3,Electric,Manual,259080,4,2,10918,11201.7
Volkswagen,Tiguan,2015,1.5,Diesel,Semi-Automatic,82106,5,1,8457,8592.1
Volkswagen,Tiguan,2013,3.3,Diesel,Automatic,198138,5,3,8837,8975.7
Toyota,Corolla,2002,1.8,Diesel,Automatic,277426,3,1,2451,2618.3
Volkswagen,Golf,2018,2.4,Petrol,Semi-Automatic,58716,4,1,10725,10169.6
Hyundai,Sonata,2023,4.7,Hybrid,Manual,142982,5,3,13840,14423.2
Kia,Sportage,2001,3.3,Electric,Manual,134867,2,3,7002,7315.9
Chevrolet,Malibu,2007,1.7,Petrol,Semi-Automatic,96592,5,1,5968,5436.1
Ford,Fiesta,2023,2.4,Petrol,Manual,73797,2,1,11924,12079.3
Volkswagen,Passat,2012,4.6,Petrol,Automatic,279125,3,3,8217,7665.2
Ford,Explorer,2015,3.6,Petrol,Automatic,253554,3,4,8628,8084.1
Ford,Fiesta,2018,1.6,Diesel,Manual,47344,4,5,10153,11038.0
Audi,A4,2005,1.8,Hybrid,Semi-Automatic,166364,2,3,5072,4946.0
Honda,Accord,2009,1.7,Diesel,Manual,248458,4,1,3530,4460.0
Volkswagen,Tiguan,2006,2.6,Hybrid,Semi-Automatic,83858,4,1,7822,7660.4
Chevrolet,Malibu,2023,2.1,Electric,Manual,23698,4,4,14626,14915.3
Ford,Focus,2018,3.5,Petrol,Semi-Automatic,212019,4,4,8759,8217.4
Hyundai,Sonata,2015,1.6,Diesel,Automatic,138513,4,2,8929,9091.3
Mercedes,E-Class,2001,3.5,Hybrid,Semi-Automatic,203096,3,2,4838,4704.5
Chevrolet,Equinox,2023,1.6,Electric,Automatic,169514,5,2,12709,12248.2
Chevrolet,Equinox,2017,2.0,Petrol,Semi-Automatic,52900,3,2,10142,9565.2
Honda,CR-V,2002,2.3,Hybrid,Automatic,94746,2,1,7605,7465.5
Volkswagen,Passat,2011,3.5,Electric,Automatic,104861,3,2,12302,11839.6
Volkswagen,Tiguan,2013,4.4,Petrol,Automatic,295496,4,3,7990,7428.2
Chevrolet,Impala,2006,4.7,Hybrid,Semi-Automatic,98919,4,2,9621,9454.3
BMW,X5,2022,4.6,Hybrid,Semi-Automatic,191468,5,2,12470,12317.4
Volkswagen,Tiguan,2009,3.1,Hybrid,Manual,86334,5,5,9173,9764.4
Honda,CR-V,2002,3.5,Hybrid,Manual,156493,4,4,6070,6695.2
Ford,Focus,2011,2.4,Electric,Automatic,236192,4,2,8576,8151.1
Toyota,Camry,2015,4.1,Electric,Manual,234926,5,5,10001,10326.5
BMW,3 Series,2005,2.3,Electric,Manual,124587,4,5,7408,7728.1
Honda,Accord,2011,3.0,Petrol,Manual,264211,3,1,5115,5328.6
Kia,Optima,2018,1.3,Diesel,Manual,28680,5,4,10226,11111.2
Audi,Q5,2021,4.5,Electric,Semi-Automatic,149922,4,4,13901,13431.7
Toyota,Camry,2009,1.9,Hybrid,Manual,244021,5,1,4819,5460.4
BMW,X5,2002,3.2,Petrol,Semi-Automatic,191991,2,5,4060,3547.6
Volkswagen,Passat,2020,3.9,Electric,Automatic,115410,2,2,15191,14710.5
Honda,Accord,2016,1.6,Petrol,Semi-Automatic,143592,4,5,7628,7096.3
Honda,Accord,2019,1.4,Hybrid,Manual,37958,4,4,11440,12039.4
Volkswagen,Passat,2023,3.0,Diesel,Automatic,264912,5,1,10201,10345.6
Volkswagen,Golf,2023,3.0,Diesel,Automatic,57429,3,5,14351,14488.5
BMW,3 Series,2022,1.4,Diesel,Automatic,17667,3,1,13246,13363.9
Mercedes,GLA,2011,1.2,Diesel,Manual,88600,2,3,6828,7722.8
Toyota,Corolla,2002,2.0,Petrol,Automatic,32519,2,5,7549,6989.1
Ford,Focus,2017,3.3,Electric,Semi-Automatic,32629,2,5,13847,13386.7
Honda,Accord,2004,2.9,Petrol,Automatic,274598,3,1,4208,3681.2
Honda,Civic,2014,2.0,Hybrid,Semi-Automatic,291584,4,2,5468,5360.6
Chevrolet,Malibu,2002,2.1,Electric,Automatic,85445,4,1,8591,8158.9
Chevrolet,Equinox,2006,1.4,Hybrid,Automatic,16367,4,4,9472,9319.4
Honda,Accord,2000,3.8,Electric,Semi-Automatic,36358,2,5,9172,8731.0
Ford,Fiesta,2003,3.2,Petrol,Semi-Automatic,90532,3,3,6389,5831.1
Volkswagen,Passat,2021,3.3,Hybrid,Automatic,172923,2,2,12741,12570.2
BMW,5 Series,2021,3.1,Diesel,Manual,18032,5,2,13139,14021.4
Audi,A4,2022,4.0,Electric,Semi-Automatic,146172,2,4,13776,13307.0
Volkswagen,Golf,2002,4.7,Hybrid,Semi-Automatic,112996,5,4,8140,8010.2
Kia,Sportage,2000,4.3,Petrol,Automatic,285783,4,1,4184,3652.7
BMW,3 Series,2002,1.7,Hybrid,Manual,99211,2,3,5415,6029.2
Honda,Civic,2007,2.8,Electric,Manual,245164,2,1,6096,6427.3
Kia,Rio,2022,4.7,Electric,Manual,170105,5,3,13997,14288.6
Hyundai,Tucson,2012,3.4,Hybrid,Semi-Automatic,142096,5,4,9258,9116.8
BMW,5 Series,2022,4.9,Hybrid,Automatic,117711,4,2,15745,15570.9
Chevrolet,Malibu,2017,3.5,Electric,Automatic,59665,3,1,15006,14533.7
Honda,Civic,2012,1.1,Petrol,Semi-Automatic,129020,5,2,6219,5699.8
Mercedes,C-Class,2000,2.6,Hybrid,Automatic,115173,2,4,6896,6761.7
Audi,A4,2006,3.0,Hybrid,Manual,16540,2,1,9569,10151.5
Audi,A3,2008,3.9,Petrol,Manual,56022,4,4,9279,9470.2
Kia,Rio,2018,2.9,Electric,Semi-Automatic,98160,2,4,12436,11987.3
Ford,Focus,2020,1.8,Hybrid,Semi-Automatic,31221,4,1,12275,12114.6
Chevrolet,Impala,2002,4.1,Diesel,Manual,38123,4,2,8037,8919.0
Audi,A3,2000,2.1,Diesel,Semi-Automatic,242155,4,4,2000,1554.8
Toyota,Camry,2023,1.5,Diesel,Automatic,14232,5,1,13715,13853.0
Mercedes,GLA,2012,3.6,Diesel,Manual,183970,2,5,7620,8512.1
Ford,Explorer,2015,3.5,Petrol,Automatic,122697,4,4,11146,10586.7
Volkswagen,Passat,2020,2.7,Electric,Automatic,295220,2,3,10395,9952.4
Chevrolet,Impala,2007,4.8,Hybrid,Manual,185463,2,5,8290,8884.4
Audi,A3,2012,1.4,Hybrid,Manual,58416,3,1,8931,9530.1
Ford,Explorer,2005,4.8,Diesel,Semi-Automatic,135967,4,2,7680,7827.4
Toyota,RAV4,2011,1.6,Petrol,Semi-Automatic,157351,2,5,5852,5336.8
Ford,Fiesta,2009,4.8,Diesel,Semi-Automatic,17704,4,1,11245,11352.8
Hyundai,Tucson,2016,3.5,Petrol,Semi-Automatic,242941,5,1,7541,6994.6
Toyota,Camry,2010,1.4,Electric,Automatic,139151,4,4,9216,8801.9
BMW,5 Series,2014,1.0,Diesel,Automatic,256630,5,1,5667,5855.4
Hyundai,Tucson,2001,2.2,Petrol,Manual,3482,4,1,6530,6729.8
Audi,Q5,2021,4.2,Electric,Manual,182510,4,4,12949,13234.6
Volkswagen,Passat,2012,2.9,Diesel,Semi-Automatic,267772,2,3,5244,5409.6
Chevrolet,Equinox,2011,1.8,Diesel,Manual,283202,5,3,3535,4458.6
Hyundai,Sonata,2007,4.9,Petrol,Semi-Automatic,96380,3,5,9172,8621.4
Volkswagen,Tiguan,2006,1.1,Petrol,Semi-Automatic,149277,5,2,4014,3476.3
Kia,Optima,2016,2.5,Hybrid,Automatic,205614,4,3,9787,9632.8
BMW,5 Series,2005,4.8,Electric,Semi-Automatic,152453,4,2,9350,8913.8
Kia,Rio,2018,1.2,Petrol,Semi-Automatic,4980,5,5,10600,10058.7
Audi,A3,2014,4.6,Electric,Semi-Automatic,236646,5,4,10167,9727.2
Ford,Fiesta,2022,3.1,Petrol,Manual,3817,3,1,13723,13867.3
Audi,A4,2022,3.0,Diesel,Automatic,271324,5,3,9773,9926.1
Audi,A4,2008,4.8,Hybrid,Semi-Automatic,139375,4,5,9512,9362.5
Ford,Fiesta,2019,3.6,Hybrid,Semi-Automatic,66083,2,3,13078,12889.9
BMW,X5,2022,4.6,Electric,Manual,37782,5,5,16544,16828.3
Honda,Accord,2019,2.3,Diesel,Automatic,148008,4,1,10639,10782.5
Honda,CR-V,2023,3.0,Diesel,Manual,136599,5,5,11268,12167.0
BMW,X5,2003,2.9,Petrol,Automatic,59216,2,1,8215,7669.0
Hyundai,Elantra,2012,3.3,Electric,Automatic,77283,3,2,12954,12489.2
Hyundai,Sonata,2007,4.5,Electric,Semi-Automatic,77159,4,1,11156,10702.0
Toyota,Corolla,2018,2.5,Petrol,Manual,192443,2,5,8151,8336.6
Ford,Explorer,2023,2.3,Electric,Manual,101136,4,4,13277,13570.7
Kia,Optima,2015,4.8,Hybrid,Semi-Automatic,189504,5,4,10609,10444.8
Toyota,Camry,2006,4.8,Electric,Semi-Automatic,217019,5,4,8359,7939.1
Kia,Sportage,2000,3.6,Electric,Automatic,98150,2,1,9237,8785.6
Ford,Explorer,2012,3.5,Hybrid,Automatic,44304,5,5,12813,12657.1
Mercedes,C-Class,2016,2.8,Hybrid,Automatic,72677,5,3,12746,12584.6
Ford,Fiesta,2007,5.0,Diesel,Manual,251657,2,1,6166,7049.5
Ford,Fiesta,2002,3.8,Electric,Semi-Automatic,159289,5,2,7314,6868.5
Chevrolet,Equinox,2013,2.5,Diesel,Semi-Automatic,180517,4,5,6889,7045.2
Audi,A4,2013,2.0,Petrol,Automatic,25189,4,1,10996,10427.2
Volkswagen,Tiguan,2007,1.8,Diesel,Automatic,215686,2,1,5186,5335.7
Ford,Explorer,2006,3.3,Hybrid,Semi-Automatic,241454,2,3,5370,5243.3
BMW,X5,2005,1.2,Electric,Automatic,83276,2,3,8634,8213.7
Audi,A3,2002,4.1,Petrol,Automatic,69875,5,2,8902,8346.3
Honda,Civic,2008,3.9,Hybrid,Automatic,294391,5,4,7012,6900.9
Volkswagen,Passat,2013,1.2,Hybrid,Manual,227806,3,5,5643,6274.5
Audi,A4,2008,4.8,Electric,Automatic,280697,5,5,9186,8754.5
Audi,A4,2019,4.2,Petrol,Semi-Automatic,25155,3,2,13496,12905.2
Toyota,Corolla,2011,3.2,Electric,Semi-Automatic,128745,5,2,10025,9562.1
BMW,5 Series,2015,3.7,Petrol,Semi-Automatic,93100,5,5,10438,9894.1
Chevrolet,Equinox,2018,1.0,Electric,Semi-Automatic,265067,2,2,7198,6760.4
Kia,Optima,2019,1.8,Hybrid,Automatic,169832,4,2,10703,10542.1
Toyota,RAV4,2008,4.9,Electric,Semi-Automatic,299872,5,5,7402,6994.0
Kia,Rio,2009,1.3,Petrol,Semi-Automatic,29178,3,4,7516,6982.6
Ford,Fiesta,2022,2.1,Diesel,Manual,120489,2,1,10390,11257.6
Honda,CR-V,2009,3.1,Petrol,Semi-Automatic,68912,4,2,8521,7971.0
Kia,Rio,2007,2.5,Petrol,Manual,35984,5,5,7980,8195.6
Volkswagen,Passat,2004,3.6,Hybrid,Semi-Automatic,269148,2,4,4517,4392.9
Toyota,RAV4,2007,1.6,Diesel,Semi-Automatic,217311,3,2,3453,3646.9
Chevrolet,Equinox,2008,3.7,Electric,Manual,175163,2,5,8696,8994.3
Chevrolet,Malibu,2022,3.1,Electric,Manual,65766,4,2,14484,14766.5
BMW,3 Series,2000,1.7,Petrol,Automatic,287222,5,1,2000,1043.5
Hyundai,Tucson,2015,3.0,Electric,Automatic,260437,2,5,9891,9457.2
Chevrolet,Impala,2014,4.2,Hybrid,Manual,272984,4,5,8040,8645.7
Mercedes,GLA,2006,3.4,Diesel,Manual,210479,5,5,5090,6003.9
Honda,CR-V,2001,4.4,Diesel,Manual,169013,4,2,5419,6332.5
Kia,Optima,2010,2.5,Electric,Manual,59054,5,2,10418,10706.6
Ford,Explorer,2002,4.0,Diesel,Automatic,119893,5,4,7802,7961.7
Audi,Q5,2015,2.2,Diesel,Semi-Automatic,269108,4,5,5417,5593.2
Hyundai,Elantra,2009,4.1,Diesel,Semi-Automatic,228873,2,3,6322,6477.9
Kia,Rio,2003,4.1,Hybrid,Manual,209373,3,3,5912,6535.7
Honda,Civic,2002,4.0,Electric,Manual,225497,5,1,6190,6522.6
Volkswagen,Tiguan,2017,4.3,Electric,Semi-Automatic,20535,3,5,15089,14598.0
Audi,A3,2005,4.0,Hybrid,Manual,106223,4,4,8475,9079.9
Ford,Focus,2019,3.9,Electric,Semi-Automatic,1639,4,5,15667,15199.1
Ford,Focus,2000,2.0,Hybrid,Manual,277609,3,4,2000,2202.9
Ford,Fiesta,2008,2.7,Hybrid,Semi-Automatic,83722,5,1,8525,8365.4
Honda,Accord,2020,1.8,Diesel,Automatic,43859,2,3,12522,12655.1
Toyota,RAV4,2009,4.5,Hybrid,Automatic,12159,2,4,13556,13393.7
Ford,Fiesta,2021,3.1,Petrol,Automatic,118970,3,2,12620,12032.0
Hyundai,Sonata,2018,4.9,Petrol,Semi-Automatic,170433,5,2,10991,10429.9
Honda,CR-V,2017,5.0,Hybrid,Manual,297032,5,5,9259,9873.5
Ford,Fiesta,2017,2.1,Petrol,Automatic,122987,4,1,10340,9766.4
Chevrolet,Impala,2001,1.3,Diesel,Automatic,145662,4,3,4286,4459.4
Mercedes,GLA,2003,3.6,Petrol,Automatic,207893,2,2,5942,5387.3
Hyundai,Tucson,2015,2.4,Petrol,Automatic,116682,2,3,10166,9607.0
BMW,3 Series,2016,2.2,Petrol,Semi-Automatic,123732,3,2,8625,8065.5
Toyota,Corolla,2020,3.9,Diesel,Automatic,34167,3,4,14816,14913.9
Volkswagen,Tiguan,2003,3.4,Diesel,Manual,19996,3,2,8000,8872.8
Ford,Focus,2012,4.6,Hybrid,Automatic,206405,5,5,10671,10532.1
Toyota,Camry,2019,4.8,Petrol,Manual,142494,2,2,11750,11928.9
Mercedes,C-Class,2002,3.6,Hybrid,Semi-Automatic,173748,4,5,5825,5699.6
Hyundai,Sonata,2013,1.2,Petrol,Automatic,222661,3,4,6246,5728.3
