Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Price,Pred_Price
Audi,Q5,2018,3.8,Hybrid,Automatic,275723,4,2,10285,9672.8
Audi,Q5,2012,2.7,Electric,Automatic,290079,4,2,8098,7623.1
Honda,Accord,2015,1.3,Electric,Manual,211781,4,2,7664,7589.0
Chevrolet,Impala,2017,4.6,Diesel,Semi-Automatic,228920,3,1,9221,9575.5
Toyota,Camry,2004,2.0,Hybrid,Semi-Automatic,149547,3,3,5309,6257.1
Toyota,Camry,2020,2.7,Diesel,Manual,11995,3,3,12560,12047.3
Toyota,Corolla,2017,1.1,Petrol,Semi-Automatic,15401,4,5,9991,10880.3
BMW,X5,2012,1.9,Diesel,Automatic,48209,4,2,10135,9473.4
Kia,Optima,2007,1.0,Electric,Manual,248712,4,2,4225,4535.1
Honda,Civic,2004,3.0,Diesel,Semi-Automatic,28122,5,4,7737,8696.3
Audi,Q5,2001,1.4,Electric,Manual,68251,4,2,6434,6284.2
Ford,Explorer,2016,3.3,Electric,Automatic,20770,4,4,15284,15131.0
Hyundai,Sonata,2014,2.2,Diesel,Manual,233223,3,4,5835,5823.7
Chevrolet,Malibu,2018,3.0,Hybrid,Automatic,151336,5,2,11973,12165.3
Chevrolet,Impala,2015,4.9,Diesel,Semi-Automatic,247813,3,2,8543,8600.8
Honda,CR-V,2016,4.1,Diesel,Automatic,208645,3,1,10327,10446.3
Audi,A4,2017,4.5,Hybrid,Automatic,17255,5,2,15854,15522.8
BMW,3 Series,2001,4.5,Diesel,Manual,92101,5,4,7057,6747.1
Ford,Focus,2021,4.3,Petrol,Automatic,261682,4,2,10966,10839.6
Mercedes,E-Class,2011,2.4,Hybrid,Semi-Automatic,20402,3,3,10391,10981.6
Honda,CR-V,2010,1.1,Diesel,Semi-Automatic,5010,3,3,8099,9027.2
BMW,3 Series,2005,2.0,Electric,Manual,161604,4,5,6367,6596.2
Mercedes,C-Class,2011,3.1,Electric,Automatic,253949,3,5,8921,9037.2
Kia,Sportage,2008,3.6,Petrol,Manual,228614,4,2,5527,5173.1
Chevrolet,Impala,2018,1.1,Hybrid,Manual,261519,4,1,6369,6521.3
Hyundai,Elantra,2010,1.7,Electric,Semi-Automatic,50086,2,1,9798,10104.2
Volkswagen,Tiguan,2006,4.0,Electric,Manual,81343,3,2,10273,10453.2
Honda,Accord,2000,3.6,Electric,Manual,207815,4,2,5543,5144.2
Honda,CR-V,2011,1.9,Diesel,Semi-Automatic,128781,3,3,6724,6858.1
Toyota,Camry,2003,3.9,Electric,Automatic,115187,5,1,10096,9373.2
Mercedes,E-Class,2015,3.4,Petrol,Manual,86477,3,1,10270,10108.6
Ford,Explorer,2002,3.2,Petrol,Semi-Automatic,202171,4,4,3856,4590.4
Honda,Civic,2013,2.3,Electric,Automatic,258356,4,2,8632,8562.7
Kia,Optima,2006,2.4,Petrol,Manual,97313,3,1,6353,6246.2
Volkswagen,Tiguan,2016,4.5,Diesel,Semi-Automatic,45288,2,1,12494,12916.7
Toyota,Camry,2018,1.9,Diesel,Automatic,61578,4,4,11668,10973.3
Chevrolet,Malibu,2019,1.4,Diesel,Semi-Automatic,184971,4,3,7500,8103.8
Volkswagen,Golf,2004,1.2,Petrol,Manual,205648,5,5,2387,2387.7
Audi,A3,2002,2.3,Petrol,Semi-Automatic,3918,3,2,6921,7583.2
Hyundai,Tucson,2007,1.5,Diesel,Automatic,248323,5,5,4233,3987.0
Honda,Accord,2014,4.4,Diesel,Automatic,200652,4,2,10186,9950.4
Chevrolet,Equinox,2023,3.4,Hybrid,Manual,232648,3,2,10747,10549.5
Honda,Accord,2007,1.8,Hybrid,Automatic,262030,3,5,5259,4685.3
Honda,Civic,2008,1.0,Diesel,Manual,254204,3,4,2415,2684.0
Kia,Optima,2016,2.9,Hybrid,Manual,203018,4,5,8739,8105.4
Mercedes,GLA,2013,2.8,Diesel,Automatic,193602,4,3,8427,7895.7
Ford,Focus,2001,4.2,Electric,Manual,120246,3,4,8195,8182.4
Mercedes,GLA,2012,4.9,Hybrid,Manual,78173,3,3,12036,11351.6
Mercedes,C-Class,2014,3.6,Petrol,Manual,131763,4,3,9264,8879.8
BMW,3 Series,2013,2.0,Petrol,Manual,287834,3,5,4243,4481.4
BMW,5 Series,2013,3.8,Diesel,Automatic,48409,4,1,12331,11714.4
Honda,CR-V,2009,3.5,Petrol,Automatic,204765,2,2,7704,7458.7
Mercedes,GLA,2020,2.3,Electric,Manual,124582,5,3,11908,11860.3
Ford,Focus,2017,3.0,Petrol,Manual,192940,3,5,8341,8542.7
Hyundai,Sonata,2019,4.6,Hybrid,Semi-Automatic,45408,4,3,14491,14752.6
Volkswagen,Tiguan,2012,3.1,Electric,Automatic,87425,5,2,12551,12634.2
Chevrolet,Malibu,2022,4.1,Electric,Automatic,31949,5,1,17661,17729.9
Kia,Sportage,2009,1.3,Petrol,Automatic,16154,3,5,9276,9247.6
BMW,5 Series,2012,3.4,Diesel,Manual,275152,2,2,5596,5405.5
Mercedes,C-Class,2021,1.4,Hybrid,Automatic,129843,4,5,11703,11529.1
Chevrolet,Malibu,2018,2.8,Electric,Manual,147851,4,2,11342,10772.4
Audi,Q5,2007,3.8,Hybrid,Semi-Automatic,92810,3,5,9143,9287.7
Mercedes,GLA,2022,1.5,Diesel,Semi-Automatic,68067,5,5,10838,11357.4
Mercedes,C-Class,2008,2.7,Diesel,Automatic,53507,2,5,9629,9166.2
Volkswagen,Tiguan,2010,4.5,Hybrid,Automatic,16652,5,1,13766,13418.4
Chevrolet,Impala,2005,2.6,Diesel,Semi-Automatic,188993,5,3,4420,4819.4
Toyota,Camry,2023,2.3,Electric,Automatic,4398,5,5,16712,16578.7
Honda,Accord,2010,4.3,Hybrid,Semi-Automatic,132464,3,2,9750,10356.7
Volkswagen,Passat,2019,2.5,Electric,Manual,145875,2,3,11382,11107.0
Honda,Accord,2021,3.5,Diesel,Semi-Automatic,192966,5,3,10040,10464.8
Volkswagen,Tiguan,2019,2.5,Hybrid,Manual,180369,4,5,9692,9391.6
Chevrolet,Malibu,2002,1.2,Hybrid,Automatic,131811,5,2,5763,5814.3
Mercedes,GLA,2015,5.0,Hybrid,Semi-Automatic,2683,3,4,14546,15480.2
Kia,Rio,2015,3.7,Petrol,Semi-Automatic,264521,5,5,7009,7229.4
Volkswagen,Tiguan,2019,3.0,Electric,Manual,210129,5,4,10597,10783.4
Chevrolet,Malibu,2017,1.5,Petrol,Manual,257638,3,2,5547,5316.4
Mercedes,C-Class,2002,1.2,Petrol,Manual,211790,4,3,2000,1739.1
Mercedes,GLA,2009,3.9,Electric,Manual,159229,3,2,9515,8868.7
Chevrolet,Malibu,2003,1.2,Electric,Manual,226960,3,4,3660,3735.8
Volkswagen,Golf,2002,2.9,Diesel,Manual,286072,4,4,2000,1166.2
Ford,Fiesta,2000,1.0,Diesel,Semi-Automatic,103206,5,2,3035,4039.2
BMW,X5,2000,2.0,Hybrid,Semi-Automatic,242282,2,3,2254,3242.0
Ford,Fiesta,2006,3.3,Electric,Manual,242693,5,3,6346,6256.9
Honda,Accord,2011,2.3,Diesel,Semi-Automatic,113764,5,2,7424,8076.5
Ford,Explorer,2016,2.1,Diesel,Automatic,253096,2,5,7438,7530.4
Honda,Civic,2017,1.4,Petrol,Semi-Automatic,95534,4,2,8689,9285.5
Toyota,Corolla,2002,2.9,Diesel,Automatic,55509,3,2,7989,7326.1
Chevrolet,Impala,2011,3.0,Hybrid,Semi-Automatic,147140,4,2,8457,9416.3
Volkswagen,Golf,2012,1.3,Diesel,Semi-Automatic,93988,4,4,7120,7753.1
BMW,5 Series,2011,4.4,Hybrid,Automatic,271772,2,4,8864,8634.6
Honda,CR-V,2015,2.4,Hybrid,Manual,235714,2,4,7285,7142.3
Chevrolet,Impala,2015,4.9,Hybrid,Semi-Automatic,124760,5,2,12004,12033.9
Kia,Rio,2001,3.0,Diesel,Automatic,221519,5,4,4469,4647.9
Hyundai,Tucson,2009,3.3,Diesel,Semi-Automatic,122701,4,5,7645,8304.0
Ford,Explorer,2016,4.0,Hybrid,Automatic,135623,2,4,12687,12818.1
Toyota,Camry,2020,3.7,Hybrid,Manual,244645,4,4,9907,9370.3
Kia,Optima,2000,1.8,Diesel,Manual,279537,5,5,2000,-171.0
Chevrolet,Impala,2011,1.0,Diesel,Semi-Automatic,225450,2,5,3891,4915.8
Chevrolet,Impala,2006,2.7,Petrol,Automatic,35544,4,4,9389,8932.1
BMW,3 Series,2005,4.2,Hybrid,Automatic,17264,5,3,11954,11916.7
Chevrolet,Impala,2010,3.2,Petrol,Automatic,27779,5,5,11244,11258.0
Audi,A4,2013,5.0,Electric,Automatic,41303,2,1,15673,15846.8
Volkswagen,Tiguan,2023,3.9,Electric,Manual,233808,5,4,12223,11506.6
Volkswagen,Passat,2005,3.9,Electric,Semi-Automatic,296359,5,1,5572,5640.0
Honda,Accord,2000,1.2,Electric,Manual,7576,2,4,7148,7184.5
Honda,Accord,2002,2.2,Electric,Automatic,157490,3,1,7250,7265.1
Hyundai,Tucson,2007,4.2,Diesel,Semi-Automatic,172370,4,3,6952,7695.9
Honda,CR-V,2022,4.7,Diesel,Semi-Automatic,170236,2,4,11995,12260.1
Hyundai,Tucson,2008,1.6,Diesel,Automatic,44985,4,5,8700,8343.8
Ford,Focus,2003,4.7,Diesel,Semi-Automatic,60361,2,3,8492,8730.4
Honda,Accord,2000,2.2,Hybrid,Manual,174062,2,5,3818,3834.9
BMW,3 Series,2002,3.5,Electric,Manual,42531,3,4,9349,9057.1
Chevrolet,Equinox,2020,1.6,Petrol,Automatic,46525,5,1,12269,11911.3
Audi,A3,2016,2.4,Petrol,Manual,160395,2,3,8092,7902.3
Toyota,Corolla,2001,3.9,Diesel,Automatic,54484,3,1,8710,8027.3
Volkswagen,Tiguan,2018,3.4,Petrol,Manual,152401,3,2,9851,9651.0
Ford,Fiesta,2023,2.6,Hybrid,Manual,273840,4,1,9123,8731.8
BMW,X5,2021,2.7,Diesel,Semi-Automatic,181615,5,1,9467,9731.4
Chevrolet,Malibu,2013,1.1,Petrol,Automatic,70756,4,5,9184,9338.6
Chevrolet,Equinox,2013,2.0,Diesel,Automatic,279322,3,5,5913,6159.3
Ford,Fiesta,2012,1.1,Electric,Semi-Automatic,88523,2,5,9029,9922.8
Toyota,RAV4,2010,2.8,Electric,Automatic,129441,3,4,10811,10178.4
Kia,Sportage,2013,4.1,Diesel,Manual,205001,4,1,7999,8114.5
Volkswagen,Passat,2011,3.8,Diesel,Automatic,123345,4,5,10233,9637.7
Audi,A4,2010,1.8,Diesel,Manual,284378,4,2,3212,2688.0
Ford,Fiesta,2016,3.2,Diesel,Semi-Automatic,85000,3,1,10400,11149.6
Honda,Civic,2005,1.8,Electric,Automatic,161998,5,1,7660,7110.8
Chevrolet,Impala,2005,3.7,Electric,Semi-Automatic,230850,3,3,6683,6966.3
BMW,3 Series,2022,3.8,Petrol,Automatic,68244,5,5,14635,14017.5
Audi,A4,2000,3.4,Hybrid,Automatic,100297,5,5,7994,7806.4
Hyundai,Tucson,2014,2.1,Diesel,Manual,200967,3,4,6380,6514.2
Chevrolet,Impala,2000,4.6,Diesel,Semi-Automatic,290821,2,4,2883,3263.5
Mercedes,C-Class,2004,3.2,Hybrid,Automatic,201279,5,5,6974,6979.7
Mercedes,E-Class,2011,2.3,Hybrid,Manual,186140,3,5,6977,6928.5
Hyundai,Elantra,2012,1.3,Electric,Automatic,110716,5,1,10285,10230.4
Honda,Civic,2007,1.4,Petrol,Manual,91339,2,2,5773,5639.9
Volkswagen,Passat,2022,3.3,Petrol,Automatic,233451,3,4,10830,10736.4
Audi,A4,2008,4.8,Diesel,Semi-Automatic,150832,2,2,8283,8445.9
Volkswagen,Tiguan,2003,1.3,Electric,Semi-Automatic,52894,4,2,7242,7930.1
Audi,Q5,2020,2.7,Diesel,Automatic,179934,3,1,10701,10218.6
Ford,Explorer,2001,2.3,Diesel,Automatic,262977,2,1,2940,2851.8
Hyundai,Tucson,2022,3.0,Hybrid,Automatic,55945,5,2,15081,15251.5
Audi,A4,2014,4.5,Hybrid,Manual,167035,4,5,10459,10146.8
Mercedes,GLA,2020,1.9,Hybrid,Automatic,202766,4,4,10444,9811.5
BMW,5 Series,2010,4.1,Hybrid,Manual,176973,2,1,8660,8731.4
Chevrolet,Impala,2015,2.1,Electric,Automatic,247108,2,1,9257,9402.8
Toyota,Camry,2014,5.0,Hybrid,Semi-Automatic,185806,5,3,10583,11453.9
Audi,Q5,2021,2.4,Diesel,Manual,42569,5,5,11948,11753.1
Hyundai,Sonata,2023,1.6,Diesel,Semi-Automatic,242697,3,3,7746,8093.0
Toyota,Corolla,2014,1.7,Electric,Automatic,124805,3,3,11003,10546.0
Hyundai,Elantra,2017,1.4,Diesel,Manual,31301,2,1,9973,9827.7
Kia,Optima,2021,4.8,Petrol,Semi-Automatic,277838,2,3,9643,9838.5
Audi,A3,2022,1.7,Diesel,Automatic,210126,3,5,9697,9212.6
Mercedes,C-Class,2008,4.3,Diesel,Automatic,155522,4,5,9189,9084.0
Volkswagen,Passat,2011,4.5,Petrol,Manual,95736,5,1,9985,9673.1
Volkswagen,Tiguan,2002,4.0,Petrol,Automatic,201169,2,2,6176,6375.4
Hyundai,Sonata,2018,4.4,Electric,Semi-Automatic,202720,5,3,11845,12322.5
Chevrolet,Equinox,2022,1.3,Diesel,Semi-Automatic,32421,4,1,11351,12042.7
Chevrolet,Equinox,2003,3.7,Diesel,Automatic,74560,5,3,8708,8226.9
Chevrolet,Impala,2020,1.2,Electric,Automatic,153614,5,3,11727,11771.1
Chevrolet,Malibu,2016,1.7,Petrol,Manual,249622,2,1,5607,5181.1
Honda,CR-V,2009,1.3,Electric,Semi-Automatic,279749,4,2,4505,5242.2
Mercedes,GLA,2010,2.1,Electric,Manual,276357,3,4,5672,5852.1
Hyundai,Tucson,2001,3.1,Petrol,Automatic,39292,4,2,8214,8328.3
Mercedes,C-Class,2010,3.8,Diesel,Semi-Automatic,149913,2,3,7901,8073.8
Kia,Optima,2006,3.4,Electric,Automatic,74188,3,1,11316,11174.1
Audi,A4,2003,1.2,Diesel,Manual,11817,4,1,5963,6031.2
Audi,A3,2021,4.7,Petrol,Manual,231318,2,5,10473,9940.6
Volkswagen,Golf,2013,2.8,Diesel,Semi-Automatic,91312,4,2,8973,9085.3
Mercedes,GLA,2008,1.4,Petrol,Semi-Automatic,62819,4,2,6643,7285.7
BMW,3 Series,2012,1.4,Electric,Automatic,70485,4,2,11190,11021.9
Hyundai,Tucson,2016,2.7,Petrol,Manual,257462,5,2,6450,5982.4
Mercedes,E-Class,2010,2.5,Electric,Automatic,95716,2,5,11185,10940.6
Hyundai,Elantra,2014,4.0,Diesel,Manual,113849,3,5,10023,10218.9
Kia,Sportage,2000,2.8,Diesel,Manual,107891,3,3,4742,4210.0
Audi,Q5,2002,3.4,Diesel,Manual,3252,2,3,8034,7849.2
BMW,3 Series,2006,3.6,Hybrid,Manual,29478,2,1,9910,9508.0
Chevrolet,Impala,2020,4.3,Petrol,Semi-Automatic,10842,2,2,14183,14826.9
Hyundai,Sonata,2009,4.2,Diesel,Semi-Automatic,247601,4,5,6047,6745.6
BMW,3 Series,2009,1.4,Electric,Automatic,248906,2,3,6721,6574.2
Toyota,Camry,2002,4.7,Petrol,Manual,105943,3,5,7281,6756.3
Audi,A4,2022,2.8,Petrol,Semi-Automatic,173298,5,5,10034,10215.1
Hyundai,Elantra,2004,2.5,Electric,Manual,298642,4,2,3827,3579.6
Honda,Accord,2006,3.4,Hybrid,Manual,61327,4,3,9073,8849.0
BMW,X5,2017,1.8,Petrol,Manual,163677,3,5,7726,7175.6
Volkswagen,Passat,2018,1.6,Petrol,Automatic,131223,4,1,9975,9618.1
Honda,Civic,2021,2.9,Diesel,Semi-Automatic,106349,2,2,11173,11248.3
BMW,5 Series,2006,3.2,Hybrid,Automatic,107059,3,1,9458,9442.7
Audi,A4,2008,2.4,Diesel,Automatic,5844,2,4,10283,10125.4
Chevrolet,Equinox,2005,4.8,Electric,Semi-Automatic,145771,3,2,9484,9638.8
BMW,5 Series,2013,3.6,Diesel,Manual,217426,4,5,7251,6847.7
Audi,A3,2007,2.9,Diesel,Automatic,139422,4,1,7811,7116.9
BMW,5 Series,2013,2.0,Electric,Semi-Automatic,200202,4,5,7995,8954.7
Chevrolet,Impala,2021,2.5,Hybrid,Semi-Automatic,209436,2,1,9711,10190.3
BMW,3 Series,2012,1.3,Electric,Manual,289461,4,4,5210,5159.6
Mercedes,C-Class,2005,3.2,Petrol,Semi-Automatic,298890,3,5,2822,3608.3
Chevrolet,Malibu,2005,2.3,Petrol,Automatic,151459,2,1,6370,6326.0
Kia,Optima,2009,4.1,Electric,Automatic,96287,5,4,12474,12601.7
Ford,Fiesta,2022,2.1,Electric,Manual,52526,5,2,13749,13851.2
Toyota,Corolla,2006,2.9,Diesel,Manual,173496,2,2,5330,4676.8
BMW,3 Series,2017,2.4,Petrol,Manual,111282,3,2,9374,9198.0
Hyundai,Tucson,2002,1.7,Electric,Manual,230187,3,5,3796,3361.1
BMW,3 Series,2023,2.0,Electric,Semi-Automatic,62847,5,1,13743,14690.0
Audi,A3,2012,1.7,Electric,Semi-Automatic,124324,3,5,8913,9182.6
Volkswagen,Passat,2010,4.3,Electric,Manual,169988,2,3,10000,9895.4
Honda,Accord,2009,1.4,Diesel,Manual,103573,3,5,6128,5960.9
Volkswagen,Passat,2014,3.4,Diesel,Automatic,206819,5,4,9063,8866.6
Chevrolet,Impala,2000,1.5,Diesel,Manual,208943,4,4,2000,1203.4
Hyundai,Sonata,2020,1.9,Petrol,Semi-Automatic,30074,5,2,11398,11432.8
Toyota,Corolla,2017,2.5,Petrol,Automatic,3381,5,3,13132,12844.3
Volkswagen,Golf,2008,2.0,Petrol,Manual,220044,2,3,4099,4286.2
Kia,Sportage,2009,2.9,Petrol,Automatic,223777,4,3,6724,6084.1
Audi,Q5,2006,1.2,Hybrid,Manual,127033,2,1,5559,5604.5
Kia,Sportage,2015,2.9,Electric,Manual,31540,2,4,12869,12213.5
Volkswagen,Golf,2021,4.9,Hybrid,Automatic,74795,4,3,16304,15497.9
BMW,3 Series,2003,4.2,Electric,Manual,272876,4,5,5742,5738.6
Mercedes,C-Class,2021,1.5,Electric,Automatic,270383,5,2,9992,9733.2
Ford,Fiesta,2008,2.6,Electric,Automatic,44794,2,5,11704,11326.5
Toyota,RAV4,2017,3.9,Hybrid,Semi-Automatic,157946,5,5,10941,10917.4
BMW,X5,2001,4.7,Electric,Manual,154159,3,2,8016,7515.0
Honda,CR-V,2006,3.1,Diesel,Semi-Automatic,194340,3,1,5113,6016.0
Toyota,Corolla,2008,1.5,Diesel,Manual,29852,4,5,7402,7151.6
Hyundai,Sonata,2008,2.6,Diesel,Automatic,161537,2,4,7369,6958.9
Audi,Q5,2015,1.4,Electric,Semi-Automatic,243771,5,3,7124,7712.2
BMW,3 Series,2014,2.7,Electric,Automatic,69430,3,5,13111,12622.6
Toyota,Camry,2004,3.6,Petrol,Manual,64005,2,4,7619,7214.6
Audi,A4,2016,4.0,Hybrid,Automatic,95719,2,1,13485,13669.9
Kia,Optima,2017,4.0,Electric,Manual,247267,4,5,10254,10489.7
Audi,A4,2007,2.8,Electric,Manual,14764,5,4,10704,10138.2
Chevrolet,Malibu,2000,2.8,Petrol,Manual,261003,4,1,2000,1145.2
Chevrolet,Malibu,2003,2.1,Electric,Automatic,150597,3,4,7588,7733.3
Toyota,Corolla,2005,2.5,Electric,Automatic,62423,4,3,10351,10076.3
BMW,X5,2011,1.1,Electric,Manual,29405,3,5,9911,10052.0
Ford,Explorer,2015,4.0,Electric,Manual,13533,5,4,14329,14457.0
Kia,Sportage,2007,1.9,Electric,Semi-Automatic,203974,2,5,6020,6152.5
Audi,A3,2022,4.4,Electric,Automatic,275626,2,1,13087,12844.5
Audi,A4,2016,3.6,Diesel,Automatic,279916,3,3,8401,8027.4
Kia,Optima,2018,4.0,Petrol,Semi-Automatic,85467,2,4,11790,12777.6
Volkswagen,Tiguan,2014,1.4,Hybrid,Semi-Automatic,123101,2,5,8237,8814.5
BMW,5 Series,2023,2.2,Diesel,Automatic,225321,5,1,10193,10192.4
BMW,X5,2021,1.8,Electric,Automatic,221393,3,1,11272,10708.7
Ford,Explorer,2004,1.1,Hybrid,Automatic,105901,4,2,6781,6880.2
Toyota,Corolla,2004,1.3,Hybrid,Semi-Automatic,144910,5,2,4701,5393.4
Kia,Optima,2002,4.7,Hybrid,Manual,57129,3,1,9257,8793.9
Honda,CR-V,2007,2.4,Petrol,Automatic,63346,5,2,8833,8691.3
Ford,Fiesta,2005,2.4,Diesel,Semi-Automatic,45740,5,2,7085,7658.6
Kia,Rio,2012,1.8,Petrol,Semi-Automatic,32063,3,4,8858,9016.4
Toyota,Camry,2005,1.7,Hybrid,Manual,200007,4,5,4299,3818.7
Hyundai,Tucson,2011,4.4,Diesel,Manual,122108,5,3,9357,9142.4
Toyota,RAV4,2003,4.2,Petrol,Manual,234654,3,5,4506,4459.6
Hyundai,Sonata,2021,2.8,Hybrid,Semi-Automatic,99088,2,1,12218,12328.5
BMW,3 Series,2000,2.3,Hybrid,Semi-Automatic,222441,2,3,2951,3635.1
Chevrolet,Impala,2015,4.2,Diesel,Automatic,45451,2,4,13390,13386.5
Toyota,Corolla,2016,3.8,Petrol,Manual,246841,2,2,7763,7185.4
Honda,CR-V,2007,4.0,Petrol,Automatic,296917,4,5,5761,5995.3
Chevrolet,Equinox,2006,3.3,Hybrid,Semi-Automatic,143776,2,2,7324,7992.4
Chevrolet,Impala,2016,4.5,Petrol,Semi-Automatic,112950,3,5,11141,11591.2
Toyota,RAV4,2011,4.7,Electric,Manual,35398,5,5,13392,12808.6
Hyundai,Sonata,2001,3.3,Hybrid,Manual,24321,4,4,8213,8066.5
Chevrolet,Malibu,2017,2.0,Diesel,Semi-Automatic,107525,5,5,9049,10025.8
Toyota,RAV4,2010,1.6,Electric,Automatic,24051,5,1,11718,11294.4
Kia,Sportage,2007,2.7,Petrol,Automatic,270043,4,3,4999,4563.9
BMW,5 Series,2015,2.6,Petrol,Automatic,154031,4,1,9619,9229.9
Kia,Sportage,2007,4.0,Electric,Automatic,28099,4,4,13138,13338.8
Kia,Rio,2000,1.9,Petrol,Automatic,217166,4,5,3156,2483.4
Volkswagen,Tiguan,2021,2.5,Petrol,Manual,216994,3,3,8560,8279.9
Audi,A3,2007,2.7,Petrol,Manual,246486,3,4,3970,3492.4
Audi,Q5,2008,1.5,Petrol,Automatic,152898,4,2,6442,6191.7
Mercedes,C-Class,2023,3.1,Hybrid,Semi-Automatic,51711,4,5,14065,14895.8
BMW,3 Series,2012,4.8,Petrol,Semi-Automatic,8891,5,3,12322,12444.8
Hyundai,Tucson,2009,3.7,Hybrid,Semi-Automatic,224217,2,1,7015,7274.1
Toyota,Camry,2015,1.4,Petrol,Automatic,9400,3,5,11312,11123.6
Volkswagen,Passat,2010,2.6,Electric,Automatic,52378,3,1,12152,11774.3
Honda,CR-V,2022,3.0,Petrol,Manual,165456,5,4,10390,10621.2
Chevrolet,Malibu,2023,2.9,Hybrid,Semi-Automatic,239768,3,4,10104,10175.4
Kia,Sportage,2008,3.9,Electric,Semi-Automatic,137257,4,4,9654,9733.9
Ford,Explorer,2020,1.5,Diesel,Semi-Automatic,235169,2,1,6896,7357.2
Audi,A4,2003,4.8,Electric,Automatic,4324,5,2,13213,12605.8
BMW,3 Series,2002,2.3,Petrol,Semi-Automatic,35718,2,1,6285,6973.5
Kia,Rio,2004,4.1,Diesel,Automatic,273351,2,2,5432,5501.1
Hyundai,Sonata,2017,3.0,Diesel,Manual,169333,2,3,8813,8977.3
Ford,Focus,2000,1.4,Hybrid,Automatic,127902,3,2,5441,5279.8
Volkswagen,Golf,2022,2.2,Electric,Semi-Automatic,13951,5,1,14620,15309.5
Kia,Optima,2020,2.5,Electric,Manual,62813,4,4,13343,13105.7
Kia,Optima,2001,1.2,Electric,Semi-Automatic,122361,3,4,5152,6012.0
Toyota,Corolla,2004,1.0,Diesel,Automatic,274984,4,4,2300,2564.1
Chevrolet,Equinox,2005,3.3,Electric,Manual,293774,3,2,5024,4960.5
Ford,Explorer,2014,3.2,Hybrid,Manual,131027,5,1,9879,9827.8
BMW,3 Series,2011,2.8,Electric,Automatic,140109,3,4,10897,10317.0
Kia,Rio,2008,2.5,Diesel,Manual,265803,4,3,3683,3385.6
Kia,Rio,2020,2.2,Hybrid,Semi-Automatic,148075,5,2,10338,11050.1
Ford,Focus,2018,3.9,Petrol,Manual,215744,5,3,9085,8380.6
Toyota,RAV4,2008,3.8,Electric,Manual,293122,3,4,6437,5800.8
Toyota,RAV4,2003,3.4,Petrol,Semi-Automatic,3533,3,2,8329,8837.2
Kia,Rio,2004,4.2,Petrol,Automatic,48634,4,4,10027,9977.7
Volkswagen,Tiguan,2009,1.2,Hybrid,Semi-Automatic,123996,3,1,6520,7300.1
Mercedes,C-Class,2011,2.4,Petrol,Manual,60114,3,1,8597,8436.5
Chevrolet,Equinox,2016,1.7,Petrol,Automatic,79718,3,4,10505,10060.1
Ford,Focus,2018,2.2,Electric,Semi-Automatic,217000,3,4,9360,10122.4
Hyundai,Elantra,2023,2.7,Petrol,Semi-Automatic,156170,2,2,10576,10861.0
Honda,Civic,2012,1.5,Electric,Automatic,241016,2,5,7879,7636.2
Mercedes,C-Class,2013,1.3,Diesel,Automatic,296027,2,5,4879,4845.2
Kia,Optima,2014,2.9,Electric,Automatic,19288,3,2,14314,13679.9
Ford,Focus,2015,2.7,Petrol,Semi-Automatic,50686,4,3,10286,10547.0
Volkswagen,Tiguan,2012,4.1,Electric,Manual,133687,5,3,11126,11195.4
Mercedes,GLA,2004,4.9,Diesel,Semi-Automatic,47611,5,4,9247,9324.6
Chevrolet,Malibu,2015,2.1,Hybrid,Manual,217276,5,3,7354,7478.8
Chevrolet,Impala,2011,2.8,Electric,Manual,232046,3,2,7559,7008.6
Hyundai,Tucson,2022,1.6,Petrol,Manual,207317,5,5,8153,7795.1
Toyota,Corolla,2008,4.5,Electric,Semi-Automatic,264110,4,1,7717,8162.8
Ford,Explorer,2017,4.8,Hybrid,Semi-Automatic,259436,5,2,9811,9890.7
Honda,Accord,2009,4.6,Hybrid,Manual,289840,4,4,6603,6168.1
Kia,Optima,2009,1.4,Hybrid,Automatic,72678,3,2,9246,9132.7
Chevrolet,Impala,2011,3.7,Diesel,Manual,122465,2,5,8650,8180.4
Audi,Q5,2021,2.0,Diesel,Automatic,175090,2,3,10398,10616.9
Kia,Optima,2013,4.9,Petrol,Automatic,155541,2,1,11289,10634.7
BMW,5 Series,2011,4.0,Petrol,Semi-Automatic,145370,5,4,8492,9414.0
Mercedes,C-Class,2000,1.1,Electric,Automatic,220988,2,3,4280,4452.4
Ford,Explorer,2013,2.8,Hybrid,Manual,140316,4,5,8993,8366.7
Kia,Rio,2004,3.6,Electric,Automatic,249866,3,5,7402,6981.0
Audi,Q5,2016,3.0,Petrol,Manual,40193,3,1,11096,11296.8
Hyundai,Elantra,2006,1.5,Hybrid,Manual,265157,3,2,3096,2860.0
Chevrolet,Equinox,2023,4.2,Diesel,Automatic,91363,4,4,14872,14851.3
Toyota,Corolla,2018,2.6,Hybrid,Automatic,255077,5,5,9498,9106.8
Kia,Optima,2021,3.3,Electric,Semi-Automatic,291237,5,2,9875,10574.0
Toyota,Corolla,2006,2.5,Diesel,Semi-Automatic,78706,2,3,6825,7314.3
Mercedes,C-Class,2010,3.5,Petrol,Semi-Automatic,67470,2,1,9250,9721.5
Audi,A3,2009,1.0,Electric,Automatic,8196,4,5,11136,11346.0
